time,signal
291,2.0154591868772784
292,1.7603973052603548
293,1.5027415001426772
294,1.2427535486817058
295,0.980704393325478
296,0.7168736796434183
297,0.45154926979902443
298,0.18502673275552617
299,-0.0823911876344059
300,-0.35039512544573803
301,-0.6186696651415684
302,-0.8868939323621712
303,-1.1547422016793254
304,-1.4218845199079302
305,-1.6879873435254185
306,-1.9527141887119086
307,-2.2157262924894408
308,-2.476683283408882
309,-2.7352438602060065
310,-2.991066476825983
311,-3.2438100321968477
312,-3.493134563117788
313,-3.7387019386175973
314,-3.9801765541321754
315,-4.217226023847767
316,-4.449521869557843
317,-4.676740204388311
318,-4.898562409754684
319,-5.114675803929606
320,-5.324774300616997
321,-5.528559055950986
322,-5.725739102364155
323,-5.916031967799071
324,-6.099164278771376
325,-6.274872345829566
326,-6.442902729998014
327,-6.6030127888342545
328,-6.754971200779558
329,-6.898558466533238
330,-7.033567386235314
331,-7.1598035113003
332,-7.277085569804419
333,-7.385245864392531
334,-7.4841306417364155
335,-7.573600432644058
336,-7.6535303619904855
337,-7.723810427712747
338,-7.784345748186336
339,-7.8350567773761846
340,-7.875879487233345
341,-7.906765516887017
342,-7.927682288262014
343,-7.938613087832583
344,-7.939557114305284
345,-7.930529492105933
346,-7.9115612506281625
347,-7.8826992692838775
348,-7.8440061884784935
349,-7.795560286716089
350,-7.737455324121543
351,-7.669800352747629
352,-7.59271949411541
353,-7.506351684515137
354,-7.410850388672895
355,-7.30638328246409
356,-7.193131905429809
357,-7.0712912839246655
358,-6.941069525794985
359,-6.802687387555299
360,-6.656377815096292
361,-6.50238545902131
362,-6.3409661657688625
363,-6.172386445736688
364,-5.996922919677129
365,-5.8148617446858
366,-5.626498021153594
367,-5.43213518209649
368,-5.232084366320026
369,-5.026663776911959
370,-4.816198026591417
371,-4.6010174714726535
372,-4.3814575348283435
373,-4.157858022458862
374,-3.9305624312937217
375,-3.6999172528644992
376,-3.466271273299374
377,-3.2299748714960748
378,-2.9913793171310963
379,-2.7508360701619443
380,-2.5086960834724272
381,-2.2653091103014127
382,-2.021023018080073
383,-1.7761831102858634
384,-1.5311314578976494
385,-1.2862062420111882
386,-1.0417411091436442
387,-0.7980645407220603
388,-0.5554992382131494
389,-0.31436152531050277
390,-0.07496076855113065
391,0.16240118231579914
392,0.39743053293493547
393,0.629842060708246
394,0.8593596077551813
395,1.0857165493694934
396,1.3086562369349906
397,1.5279324143289064
398,1.743309606908316
399,1.954563482245514
400,2.161481181850773
401,2.363861623193489
402,2.5615157714095718
403,2.75426688015889
404,2.9419507011753536
405,3.1244156621309123
406,3.301523012515784
407,3.473146937316734
408,3.639174638357614
409,3.799506383247337
410,3.9540555219616706
411,4.102748471167358
412,4.245524666477366
413,4.382336482906921
414,4.513149123879218
415,4.637940479209016
416,4.756700952568938
417,4.869433259020214
418,4.9761521932638315
419,5.0768843693406325
420,5.171667932580357
421,5.260552244667854
422,5.343597542761537
423,5.4208745736629105
424,5.492464204097815
425,5.558457008228188
426,5.618952833569381
427,5.674060346540469
428,5.723896558924608
429,5.7685863365627075
430,5.808261891646465
431,5.843062260016062
432,5.8731327649034135
433,5.898624468593923
434,5.919693613507563
435,5.936501054224614
436,5.949211682001561
437,5.9579938433390485
438,5.963018754176147
439,5.964459911293478
440,5.962492502511956
441,5.957292817274105
442,5.949037659190973
443,5.937903762129722
444,5.924067211404957
445,5.907702871620854
446,5.888983822691186
447,5.868080805540486
448,5.845161678961793
449,5.820390889075044
450,5.793928952794885
451,5.765931956677893
452,5.736551072476989
453,5.705932090685024
454,5.674214973300617
455,5.6415334269972
456,5.60801449782113
457,5.573778188486596
458,5.538937099274545
459,5.503596093479314
460,5.467851988281116
461,5.431793271854515
462,5.395499847453028
463,5.359042805138099
464,5.322484221747082
465,5.285876989619815
466,5.249264674526798
467,5.21268140316464
468,5.176151780505741
469,5.13969083721011
470,5.103304007227407
471,5.066987135637307
472,5.030726516695998
473,4.994498961976667
474,4.958271898411989
475,4.922003495967246
476,4.88564282459432
477,4.84913004003888
478,4.812396597996651
479,4.775365496039274
480,4.737951542656548
481,4.700061652689511
482,4.661595168358861
483,4.62244420502468
484,4.582494020747553
485,4.541623408657621
486,4.499705111076827
487,4.456606254281411
488,4.412188802736074
489,4.366310031578824
490,4.318823016085927
491,4.269577136800485
492,4.2184185989652025
493,4.1651909648607095
494,4.109735697615164
495,4.051892715018748
496,3.9915009518484847
497,3.9283989291843913
498,3.862425329177517
499,3.7934195737136442
500,3.7212224054042586
501,3.645676469327427
502,3.5666268939370687
503,3.483921869558528
504,3.3974132228920686
505,3.3069569859536214
506,3.2124139578938187
507,3.113650258152339
508,3.010537869423875
509,2.9029551689363835
510,2.790787446569156
511,2.673927408370056
512,2.5522756640661104
513,2.4257411972005567
514,2.294241816571327
515,2.1577045876920504
516,2.0160662430455294
517,1.869273569951433
518,1.717283774926023
519,1.5600648234690557
520,1.3975957542745738
521,1.2298669669255375
522,1.0568804821987
523,0.8786501741737534
524,0.695201973412322
525,0.5065740405438167
526,0.312816909669804
527,0.11399360107465495
528,-0.0898202971933561
529,-0.298536579227261
530,-0.5120544029307581
531,-0.7302603036488965
532,-0.9530282398774356
533,-1.1802196710857102
534,-1.411683667607894
535,-1.6472570524752517
536,-1.8867645749813482
537,-2.13001911569137
538,-2.376821922526829
539,-2.6269628774775287
540,-2.880220793414505
541,-3.1363637404014306
542,-3.3951494008250687
543,-3.6563254525932303
544,-3.919629979575105
545,-4.184791908389985
546,-4.451531470581448
547,-4.719560689149608
548,-4.988583888350087
549,-5.258298225608299
550,-5.528394244340645
551,-5.798556446418417
552,-6.068463882960227
553,-6.337790762089192
554,-6.606207072247271
555,-6.873379219616839
556,-7.138970678162925
557,-7.40264265077418
558,-7.66405473995092
559,-7.922865626462461
560,-8.178733754372145
561,-8.431318020811307
562,-8.680278468867579
563,-8.92527698194316
564,-9.165977977931618
565,-9.402049101560387
566,-9.633161913246395
567,-9.858992572819663
568,-10.07922251647878
569,-10.29353912535614
570,-10.50163638408967
571,-10.703215527818953
572,-10.897985676050352
573,-11.085664451865046
574,-11.265978584978498
575,-11.438664497196033
576,-11.60346886885151
577,-11.760149184859934
578,-11.908474259062942
579,-12.048224735597776
580,-12.179193566074355
581,-12.301186461402995
582,-12.414022317175332
583,-12.517533611564744
584,-12.611566774777545
585,-12.695982529155149
586,-12.770656199097283
587,-12.83547799004915
588,-12.890353235869537
589,-12.93520261397346
590,-12.96996232771992
591,-12.994584255594809
592,-13.009036066818963
593,-13.013301303092181
594,-13.007379426266056
595,-12.991285831820502
596,-12.965051828101634
597,-12.928724581361223
598,-12.882367026720564
599,-12.826057745264045
600,-12.759890807549322
601,-12.683975583902129
602,-12.598436521944139
603,-12.503412891881014
604,-12.39905850015579
605,-12.285541372148915
606,-12.163043404680906
607,-12.031759989145865
608,-11.891899606175507
609,-11.743683392800733
610,-11.587344683144702
611,-11.423128523743898
612,-11.251291164655127
613,-11.07209952756349
614,-10.885830652161605
615,-10.69277112212188
616,-10.493216472031337
617,-10.287470576704633
618,-10.075845024330839
619,-9.85865847494852
620,-9.636236005776734
621,-9.408908444960572
622,-9.177011695315635
623,-8.940886049678548
624,-8.700875499489202
625,-8.457327038243875
626,-8.210589961470337
627,-7.96101516488037
628,-7.708954442358808
629,-7.454759785444859
630,-7.198782685956735
631,-6.941373443398735
632,-6.6828804787772125
633,-6.4236496564326995
634,-6.164023615472658
635,-5.904341112364783
636,-5.644936376218637
637,-5.386138478251266
638,-5.128270716893503
639,-4.8716500199539325
640,-4.616586365211127
641,-4.363382220758769
642,-4.1123320063748325
643,-3.863721577133586
644,-3.617827730420524
645,-3.374917737450145
646,-3.1352489003247843
647,-2.8990681356053214
648,-2.6666115852989565
649,-2.438104256097066
650,-2.213759687626304
651,-1.9937796504001688
652,-1.7783538740846336
653,-1.5676598066132914
654,-1.3618624046095915
655,-1.16111395549466
656,-0.9655539315791268
657,-0.7753088763561545
658,-0.5904923231322254
659,-0.4112047460502013
660,-0.2375335434780732
661,-0.06955305365541564
662,0.09267539759162757
663,0.24910341733651686
664,0.39969543458840895
665,0.5444285583060422
666,0.6832924048952139
667,0.8162888957704278
668,0.9434320256373581
669,1.064747602224551
670,1.1802729582643696
671,1.2900566365911739
672,1.394158049292198
673,1.4926471119095868
674,1.5856038537544912
675,1.6731180054518893
676,1.7552885648911725
677,1.8322233428100125
678,1.9040384892885331
679,1.9708580024769684
680,2.032813220922933
681,2.0900423009036473
682,2.1426896802039184
683,2.190905529812784
684,2.2348451950398456
685,2.2746686275764096
686,2.3105398100470174
687,2.3426261746132595
688,2.3710980172041785
689,2.396127908955668
690,2.4178901064457996
691,2.4365599623128604
692,2.452313337839297
693,2.4653260190764703
694,2.4757731380734223
695,2.483828600756622
696,2.4896645229878622
697,2.493450676303452
698,2.49535394481026
699,2.49553779468257
700,2.4941617576685733
701,2.4913809299764997
702,2.4873454878681214
703,2.482200221241631
704,2.4760840864369884
705,2.4691297794446774
706,2.4614633306436864
707,2.453203722136557
708,2.444462528688563
709,2.435343583214847
710,2.4259426676935796
711,2.416347230315303
712,2.406636129608586
713,2.3968794062102545
714,2.3871380828747926
715,2.377463993242519
716,2.367899639809597
717,2.3584780814654165
718,2.3492228508844564
719,2.3401479019804245
720,2.3312575875508244
721,2.3225466671599704
722,2.3140003452283655
723,2.3055943392162135
724,2.29729497770907
725,2.289059328134375
726,2.28083535375892
727,2.272562099539755
728,2.2641699063242977
729,2.255580652820224
730,2.2467080246818387
731,2.2374578099875446
732,2.2277282203126996
733,2.217410236533978
734,2.206387978435308
735,2.194539097121842
736,2.1817351891872825
737,2.167842231521609
738,2.15272103559065
739,2.136227719966393
740,2.1182141998376416
741,2.098528692184364
742,2.077016235256403
743,2.053519220957888
744,2.0278779387030115
745,1.9999311292768691
746,1.9695165472067648
747,1.9364715301249424
748,1.9006335735833069
749,1.8618409097640751
750,1.81993308851759
751,1.7747515591503618
752,1.726140251381516
753,1.6739461538857268
754,1.6180198888440929
755,1.5582162809324887
756,1.4943949191882444
757,1.426420710212247
758,1.3541644211828265
759,1.277503211181941
760,1.1963211493613868
761,1.1105097185082178
762,1.0199683026036142
763,0.9246046570082844
764,0.8243353599495293
765,0.7190862440307713
766,0.6087928065336314
767,0.4934005973345641
768,0.3728655833132859
769,0.2471544881886425
770,0.11624510677842803
771,-0.019873407256758346
772,-0.1612002810597134
773,-0.307722890417901
774,-0.45941655653539026
775,-0.6162443723974168
776,-0.7781570593165665
777,-0.9450928541726022
778,-1.1169774277817437
779,-1.2937238347520037
780,-1.4752324951030107
781,-1.6613912078468598
782,-1.8520751966473226
783,-2.047147187593083
784,-2.2464575190388487
785,-2.449844283387491
786,-2.657133500605212
787,-2.868139323180771
788,-3.0826642721598487
789,-3.3004995038067975
790,-3.521425106367327
791,-3.745210426329394
792,-3.9716144235035724
793,-4.200386054170199
794,-4.431264681469587
795,-4.663980512139982
796,-4.8982550586414675
797,-5.1338016256372585
798,-5.370325819742465
799,-5.607526081387626
800,-5.845094237589147
801,-6.082716074362621
802,-6.320071927464616
803,-6.556837290099004
804,-6.792683436180578
805,-7.027278057706113
806,-7.260285914745574
807,-7.491369496532396
808,-7.72018969210078
809,-7.946406468892114
810,-8.169679557729447
811,-8.389669142540479
812,-8.606036553195
813,-8.818444959812505
814,-9.026560066888289
815,-9.23005080558471
816,-9.428590022536586
817,-9.621855163523703
818,-9.80952895037555
819,-9.99130004948582
820,-10.16686373033349
821,-10.335922512428047
822,-10.498186799124055
823,-10.653375496778459
824,-10.80121661775936
825,-10.941447865851028
826,-11.073817202641878
827,-11.198083393526518
828,-11.314016532000782
829,-11.421398540980078
830,-11.520023649925976
831,-11.60969884662353
832,-11.690244302511832
833,-11.761493770533892
834,-11.823294954537722
835,-11.875509849328079
836,-11.918015050539505
837,-11.95070203357323
838,-11.973477400915277
839,-11.986263097228878
840,-11.988996591692285
841,-11.981631027131703
842,-11.964135335579392
843,-11.93649431996786
844,-11.898708701752877
845,-11.85079513434033
846,-11.79278618227438
847,-11.724730266227331
848,-11.646691573914039
849,-11.558749937135953
850,-11.461000675241923
851,-11.353554405373798
852,-11.236536819944977
853,-11.110088431879301
854,-10.974364288215433
855,-10.829533652757977
856,-10.675779658531019
857,-10.513298930863158
858,-10.342301182002503
859,-10.163008778229925
860,-9.975656280503312
861,-9.780489959730417
862,-9.577767287827347
863,-9.36775640577859
864,-9.150735569967761
865,-8.926992578101917
866,-8.696824176098723
867,-8.460535447351283
868,-8.21843918582743
869,-7.97085525449716
870,-7.71810993061616
871,-7.460535239423869
872,-7.198468277840801
873,-6.9322505297719
874,-6.662227174641689
875,-6.3887463908006925
876,-6.112158655453418
877,-5.832816042764646
878,-5.551071521801533
879,-5.267278255968883
880,-4.981788905587164
881,-4.6949549352539925
882,-4.407125927613562
883,-4.118648905143058
884,-3.8298676615398715
885,-3.541122104269224
886,-3.2527476098002444
887,-2.9650743930264314
888,-2.6784268923268604
889,-2.3931231716848362
890,-2.1094743412356642
891,-1.8277839975667052
892,-1.5483476850423843
893,-1.271452379371588
894,-0.9973759945781925
895,-0.7263869144750733
896,-0.4587435496788581
897,-0.19469392113690598
898,0.0655247289286982
899,0.3216862978262025
900,0.57357615418706
901,0.820991440056939
902,1.0637413426732305
903,1.3016473353925853
904,1.5345433873114365
905,1.7622761412002608
906,1.9847050594543438
907,2.2017025378424964
908,2.413153986918434
909,2.6189578810392695
910,2.819025775018156
911,3.0132822885192962
912,3.2016650583841955
913,3.3841246591586027
914,3.5606244921693326
915,3.7311406435790313
916,3.8956617119236885
917,4.054188605714605
918,4.206734311760818
919,4.353323634940726
920,4.493992910222435
921,4.6287896878014205
922,4.757772392290595
923,4.881009956961299
924,4.9985814340962165
925,5.110575582572684
926,5.217090433851761
927,5.318232837600176
928,5.414117988222447
929,5.504868933626198
930,5.590616067587121
931,5.671496607118355
932,5.747654056285548
933,5.819237657940457
934,5.8864018348738565
935,5.949305621913087
936,6.008112090509795
937,6.06298776737977
938,6.114102048769014
939,6.161626611928721
940,6.20573482538584
941,6.246601159596212
942,6.2844005995633285
943,6.31930806099767
944,6.351497811579847
945,6.381142898874469
946,6.4084145864219195
947,6.433481799511181
948,6.456510582109333
949,6.477663566391531
950,6.497099456280451
951,6.514972526365078
952,6.531432137526666
953,6.546622270553802
954,6.56068107897968
955,6.573740462322576
956,6.585925660855251
957,6.597354872971202
958,6.608138896154779
959,6.618380792499
960,6.628175579649152
961,6.637609947982306
962,6.64676200476289
963,6.655701045942562
964,6.664487356199043
965,6.673172037733394
966,6.681796868268929
967,6.690394188617202
968,6.6989868200982166
969,6.707588012022642
970,6.716201419364207
971,6.724821110670268
972,6.733431606178447
973,6.742007946027175
974,6.750515788368074
975,6.758911537108949
976,6.76714249893747
977,6.775147069197974
978,6.782854946117245
979,6.790187372799755
980,6.7970574063391425
981,6.803370213320478
982,6.809023390917673
983,6.813907312722089
984,6.817905498372456
985,6.8208950059925195
986,6.822746846381799
987,6.823326417846424
988,6.82249396050155
989,6.820105028824235
990,6.816010981186354
991,6.810059485050939
992,6.802095036472572
993,6.791959492503204
994,6.7794926150690635
995,6.764532624852308
996,6.746916763682844
997,6.7264818639213315
998,6.703064923293855
999,6.676503683622164
